0.0,1.0,0.782639430723,
0.0,1.2,0.762059550309,
0.0,1.4,0.733090959715,
0.0,1.6,0.693527558623,
0.0,1.8,0.642047869741,
0.0,2.0,0.5769528967,
0.0,2.2,0.496837019596,
0.0,2.4,0.401016471623,
0.0,2.6,0.291496709667,
0.0,2.8,0.172980763275,
0.0,3.0,0.0515532515314,
0.2,1.0,0.790926766919,
0.2,1.2,0.772802543349,
0.2,1.4,0.746634299785,
0.2,1.6,0.711062919553,
0.2,1.8,0.664063309087,
0.2,2.0,0.603874000972,
0.2,2.2,0.529118863476,
0.2,2.4,0.439120489369,
0.2,2.6,nan,
0.2,2.8,nan,
0.2,3.0,nan,
0.4,1.0,0.799077145587,
0.4,1.2,0.783300565055,
0.4,1.4,0.759962642975,
0.4,1.6,0.727557442716,
0.4,1.8,0.68474769682,
0.4,2.0,nan,
0.4,2.2,nan,
0.4,2.4,nan,
0.4,2.6,nan,
0.4,2.8,nan,
0.4,3.0,nan,
0.6,1.0,0.806365736964,
0.6,1.2,0.792838380382,
0.6,1.4,0.772243463456,
0.6,1.6,nan,
0.6,1.8,nan,
0.6,2.0,nan,
0.6,2.2,nan,
0.6,2.4,nan,
0.6,2.6,nan,
0.6,2.8,nan,
0.6,3.0,nan,
0.8,1.0,nan,
0.8,1.2,nan,
0.8,1.4,nan,
0.8,1.6,nan,
0.8,1.8,nan,
0.8,2.0,nan,
0.8,2.2,nan,
0.8,2.4,nan,
0.8,2.6,nan,
0.8,2.8,nan,
0.8,3.0,nan,
1.0,1.0,nan,
1.0,1.2,nan,
1.0,1.4,nan,
1.0,1.6,nan,
1.0,1.8,nan,
1.0,2.0,nan,
1.0,2.2,nan,
1.0,2.4,nan,
1.0,2.6,nan,
1.0,2.8,nan,
1.0,3.0,nan,
1.2,1.0,nan,
1.2,1.2,nan,
1.2,1.4,nan,
1.2,1.6,nan,
1.2,1.8,nan,
1.2,2.0,nan,
1.2,2.2,nan,
1.2,2.4,nan,
1.2,2.6,nan,
1.2,2.8,nan,
1.2,3.0,nan,
1.4,1.0,nan,
1.4,1.2,nan,
1.4,1.4,nan,
1.4,1.6,nan,
1.4,1.8,nan,
1.4,2.0,nan,
1.4,2.2,nan,
1.4,2.4,nan,
1.4,2.6,nan,
1.4,2.8,nan,
1.4,3.0,nan,
1.6,1.0,nan,
1.6,1.2,nan,
1.6,1.4,nan,
1.6,1.6,nan,
1.6,1.8,nan,
1.6,2.0,nan,
1.6,2.2,nan,
1.6,2.4,nan,
1.6,2.6,nan,
1.6,2.8,nan,
1.6,3.0,nan,
1.8,1.0,nan,
1.8,1.2,nan,
1.8,1.4,nan,
1.8,1.6,nan,
1.8,1.8,nan,
1.8,2.0,nan,
1.8,2.2,nan,
1.8,2.4,nan,
1.8,2.6,nan,
1.8,2.8,nan,
1.8,3.0,nan,
2.0,1.0,nan,
2.0,1.2,nan,
2.0,1.4,nan,
2.0,1.6,nan,
2.0,1.8,nan,
2.0,2.0,nan,
2.0,2.2,nan,
2.0,2.4,nan,
2.0,2.6,nan,
2.0,2.8,nan,
2.0,3.0,nan,
